annotation_id,claim_id,dataset,gold_label,claim_sha256,path_text,relations,path_type,evidence_tier,claim_predicate_families,kg_relation_family,predicate_aligned,endpoint_aligned,path_score,entity_pair_key,claim_cluster_id,duplicate_group_size,path_relevance,evidence_role,error_type,semantic_relation_remapped,actionability
eswa_0306,pubhealth_train_327,pubhealth,REFUTE,8f1273ed2d1e8af438a9bd373040cb2ca5d7c340f0efbe3af4a2954f1207bb55,acquired immunodeficiency syndrome --localizes--> blood,localizes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0000178||Disease::DOID:635,claim_fcf6b11e90,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0307,pubhealth_train_1668,pubhealth,SUPPORT,8aa8b3d108e61228870af5aedf4b6549b946466371a18d74968dc37c2c2cbafc,prostate cancer --associates--> KLK3,associates,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,ASSOCIATES,FALSE,TRUE,0.6675,Disease::DOID:10283||Gene::354,claim_a8ddb92c36,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0308,pubhealth_train_1707,pubhealth,SUPPORT,44bbbebf05430db7c68c2e8e52a27b480e7ee37d2c508474dac81f7c781a8b76,cancer --contraindicates--> Lenalidomide ; Lenalidomide --treats--> hematologic cancer,contraindicates;treats,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.7362,Compound::DB00480||PrimeKG::Disease::MONDO:4992,claim_14d9e9a88f,1,PARTIAL,CONTEXT_ONLY,RELATION_MISMATCH,false,NON_ACTIONABLE
eswa_0309,pubhealth_validation_81,pubhealth,UNCERTAIN,80a53e8e4eab026c7d287e0d7a752aac44d8cad94c63d38fd14071707fdd426d,melanoma --resembles--> skin cancer,resembles,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Disease::DOID:1909||Disease::DOID:4159,claim_48592dd111,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0310,pubhealth_validation_176,pubhealth,UNCERTAIN,8c6500734838cc1777a949f9e7515501661fa37b5622d5fcfae56d52441fb8a3,cancer --contraindicates--> Everolimus ; Everolimus --causes--> Infection,contraindicates;causes,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.77,Compound::DB01590||Side Effect::C0009450,claim_d6800a2cdd,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0311,medfact_bench_11,scifact,SUPPORT,9b2dfe5b6a8eaf271a580900057e8f0f92d2f6320b510426bd9cff0a36cf000f,breast cancer --associates--> ALDH1A1,associates,1-hop,DIRECT_PREDICATE_MATCH,EXPRESSION;ASSOCIATES,ASSOCIATES,TRUE,TRUE,0.9175,Disease::DOID:1612||Gene::216,claim_9766252334,1,RELEVANT,SUPPORT,NONE,false,ACTIONABLE
eswa_0312,medfact_bench_205,scifact,UNCERTAIN,901d301c71ad256a5c24a2c9d00e4bae9a4d11830e2782aa93356db25b28fcdb,Nitrogen --contraindicates--> heart failure ; heart failure --associates--> CYBB,contraindicates;associates,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.6983,Compound::DB09152||PrimeKG::Disease::MONDO:5252,claim_abcd18e291,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0313,medfact_bench_1713,medaesqa,SUPPORT,4f414ec21ff876116abd81c272daf8e322d5db8bf16654a4abc2def2a372524b,RUNX2 --interacts--> UBC ; UBC --interacts--> IMPACT,interacts;interacts,2-hop,TWO_HOP_CONTEXT,EXPRESSION,CONTEXT_ONLY,FALSE,TRUE,0.7525,Gene::55364||Gene::860,claim_33694b98a1,2,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0314,pubhealth_validation_898,pubhealth,REFUTE,96ddce883e391729a3d7e1e058153087cc860dd021d9a2fc377cb41025d68b70,heart --expresses--> LITAF,expresses,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000948||Gene::9516,claim_ddf6579577,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0315,pubhealth_train_735,pubhealth,SUPPORT,ad104cfb717f992d9b8ac9496fcb0e330944ba350ed74995d0c24d5feb21a671,blood --downregulates--> LARGE,downregulates,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000178||Gene::9215,claim_80b57b5af9,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0316,pubhealth_validation_871,pubhealth,SUPPORT,f59e236b9740ccfbb41f89e8aabf1cce45aad2be0a717374591a2d5172d3a28a,post-traumatic stress disorder --treats--> Paroxetine ; Paroxetine --causes--> Stress,treats;causes,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.8105,Compound::DB00715||Side Effect::C0038435,claim_c454233bb1,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0317,pubhealth_validation_1171,pubhealth,UNCERTAIN,4bf00644392d5b385648f74d83e5374e4ea1cdcbb3ab21725435bfac80718e16,Nicotine --causes--> Nicotine dependence,causes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CAUSES,FALSE,TRUE,0.6675,Compound::DB00184||Side Effect::C0028043,claim_1011d1fd67,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0318,pubhealth_train_261,pubhealth,UNCERTAIN,87d4f89b00f623c230e05878d24bdf944aa27a26f31d9a5859f22a726743e431,cancer --contraindicates--> Ibandronate ; Ibandronate --causes--> Redness,contraindicates;causes,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.73,Compound::DB00710||Side Effect::C0332575,claim_d9cacf2244,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0319,medfact_bench_1564,medaesqa,SUPPORT,c3958a19a226b61e2876705f3f5d3f7d05a69d7638c24cf85f87244d6bbf2cf9,CCNB1 --participates--> growth ; RUNX2 --interacts--> CCNB1,participates;interacts,2-hop,TWO_HOP_CONTEXT,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.7013,Biological Process::GO:0040007||Gene::891,claim_01c0660e9d,3,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
eswa_0320,pubhealth_test_173,pubhealth,REFUTE,9078366f46cdd09ae1006eb0e457c0cc0758e31e7cd18c8fd38d59ce4e9c1ab6,vagina --expresses--> APELA,expresses,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000996||Gene::100506013,claim_c144997331,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0321,pubhealth_train_38,pubhealth,SUPPORT,001966d3c2c2df32c9c7e3ad6280f5276065a31274dcb1f942e3aef5d1d7f5ae,amyotrophic lateral sclerosis --associates--> SOD1,associates,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,ASSOCIATES,FALSE,TRUE,0.6675,Disease::DOID:332||Gene::6647,claim_5de46cc0f6,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0322,pubhealth_validation_1080,pubhealth,SUPPORT,8488d84ad5c3ba61aaded383abaed492b392b64894f14b2318a764a17b4d56a8,cancer --contraindicates--> Lenalidomide ; Lenalidomide --treats--> hematologic cancer,contraindicates;treats,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.7362,Compound::DB00480||PrimeKG::Disease::MONDO:4992,claim_04dfde99bf,1,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
eswa_0323,pubhealth_test_992,pubhealth,UNCERTAIN,a7ab2d7577adf185795e10aa046790c83a6fb7614fc65f578e1065f58ef16bd0,Macular degeneration --presents--> macular degeneration,presents,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,PRESENTS,FALSE,TRUE,0.6675,PrimeKG::Disease::MONDO_grouped:11285_13406_12767_12540_7932_14189_3004_5150_5417_14207_12659_14266_13420_13409_12419_13416_12674_100114||PrimeKG::Symptom::HPO:608,claim_0869632dc4,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0324,pubhealth_test_767,pubhealth,UNCERTAIN,9e30c9e70ec5742cabcde184b3880c96ccc4dd9f82b516235a5a8c1a723dcebe,pneumonia --treats--> Norfloxacin ; Norfloxacin --causes--> Tenderness,treats;causes,2-hop,TWO_HOP_CONTEXT,PRESENTS,CONTEXT_ONLY,FALSE,TRUE,0.7362,Compound::DB01059||Side Effect::C0234233,claim_0c7ab27ea9,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0325,medfact_bench_1714,medaesqa,SUPPORT,4f414ec21ff876116abd81c272daf8e322d5db8bf16654a4abc2def2a372524b,RUNX2 --interacts--> UBC ; UBC --interacts--> IMPACT,interacts;interacts,2-hop,TWO_HOP_CONTEXT,EXPRESSION,CONTEXT_ONLY,FALSE,TRUE,0.7525,Gene::55364||Gene::860,claim_33694b98a1,2,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0326,pubhealth_train_1486,pubhealth,REFUTE,9d395a2562e43a21fa087c564464a9154b71d56841fdeb562c498828f47e565b,neck --expresses--> NAA50,expresses,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000974||Gene::80218,claim_4845c3beea,1,IRRELEVANT,UNKNOWN,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0327,pubhealth_validation_206,pubhealth,SUPPORT,2df31940cada7eac4d4b63f65d23c7ab26f287fb6882231889629b19612829aa,Lassa fever --presents--> Fever,presents,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,PRESENTS,FALSE,TRUE,0.6675,PrimeKG::Disease::MONDO:5820||PrimeKG::Symptom::HPO:1945,claim_1eca8f61f2,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0328,pubhealth_test_76,pubhealth,SUPPORT,927553aa856f04e54b08b38b2f5c8a40cb6e2f5f86dc50b15f7b185829534046,rabies --presents--> Seizure ; Seizure --associates--> CAT,presents;associates,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.7013,Gene::847||PrimeKG::Symptom::HPO:1250,claim_b32b094cc2,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0329,medfact_bench_1677,medaesqa,SUPPORT,4e9216bc959086ab3603ac58625f9f970ee7192f3a9aa51176d9723a1a4ce921,skull --expresses--> RUNX2 ; RUNX2 --associates--> cleidocranial dysplasia,expresses;associates,2-hop,TWO_HOP_CONTEXT,CAUSES,CONTEXT_ONLY,FALSE,TRUE,0.7608,Anatomy::UBERON:0003129||PrimeKG::Disease::MONDO:7340,claim_2c69e8cb0a,1,RELEVANT,SUPPORT,NONE,false,ACTIONABLE
eswa_0330,pubhealth_test_173,pubhealth,REFUTE,9078366f46cdd09ae1006eb0e457c0cc0758e31e7cd18c8fd38d59ce4e9c1ab6,vagina --expresses--> SHE,expresses,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000996||Gene::126669,claim_c144997331,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0331,pubhealth_train_850,pubhealth,SUPPORT,bd10a29a27c6b8812a35524036e67321c00ef625fbc780f2c99a4284274dbfaa,heart --expresses--> ITPRIP,expresses,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000948||Gene::85450,claim_9ec4fee217,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0332,medfact_bench_1884,medaesqa,SUPPORT,2574e14c365fb100296019a284b576c2db3095562d035365dafbbc82396173b9,NR4A3 --interacts--> TRIM28 ; TRIM28 --interacts--> MAGEE1,interacts;interacts,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.55,Gene::10155||Gene::8013,claim_b2ca83c5bb,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0333,pubhealth_validation_973,pubhealth,REFUTE,586df3c0c121316adbada119a37b20ba816c56099f8d0c4f9c5dd352e153ca5b,coronary artery disease --localizes--> heart,localizes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0000948||Disease::DOID:3393,claim_73ad393fee,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0334,pubhealth_train_850,pubhealth,SUPPORT,bd10a29a27c6b8812a35524036e67321c00ef625fbc780f2c99a4284274dbfaa,heart --upregulates--> ITPRIP,upregulates,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000948||Gene::85450,claim_9ec4fee217,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0335,medfact_bench_1914,medaesqa,SUPPORT,b646d515dfebf671ac0e1ae8b87e2ff2443ea336cb640a02c55052645f397fcc,corneal epithelium --expresses--> FN1 ; FN1 --interacts--> THBS1,expresses;interacts,2-hop,TWO_HOP_CONTEXT,EXPRESSION,CONTEXT_ONLY,FALSE,TRUE,0.7004,Anatomy::UBERON:0001772||Gene::7057,claim_c438bc53f9,1,PARTIAL,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0336,pubhealth_train_1544,pubhealth,REFUTE,2465eeadc04b439d990c0a0070da598cbb4fc8cfda00a169b58b0d45a4338cfc,acquired immunodeficiency syndrome --presents--> Weight Loss,presents,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,PRESENTS,FALSE,TRUE,0.6675,Disease::DOID:635||Symptom::D015431,claim_5f82fd1c82,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0337,pubhealth_train_1509,pubhealth,SUPPORT,0bc531446ae0e3e14abf41ecbced9f5da0fc9c8e437d20f8aa58393a5c749e37,multiple sclerosis --localizes--> brain,localizes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0000955||Disease::DOID:2377,claim_e690dccd3b,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0338,medfact_bench_1877,medaesqa,SUPPORT,37bffab69186a294e8d2c2b105ecc294942346becaf2631e11b7f4cee2566dde,NR4A3 --interacts--> TRIM28 ; TRIM28 --interacts--> MAGEE1,interacts;interacts,2-hop,TWO_HOP_CONTEXT,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.55,Gene::10155||Gene::8013,claim_9f74d22e7e,2,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0339,pubhealth_test_805,pubhealth,REFUTE,ed6b8e552bce9c84ee828581cc56033eb36752ea868292fc24bd4766f80b01d7,osteoarthritis --localizes--> knee joint,localizes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0001485||Disease::DOID:8398,claim_cb30d19621,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0340,pubhealth_train_38,pubhealth,SUPPORT,001966d3c2c2df32c9c7e3ad6280f5276065a31274dcb1f942e3aef5d1d7f5ae,amyotrophic lateral sclerosis --associates--> IGFALS,associates,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,ASSOCIATES,FALSE,TRUE,0.6675,Disease::DOID:332||Gene::3483,claim_5de46cc0f6,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0341,pubhealth_train_513,pubhealth,SUPPORT,145d87c32c210fef03518617aa447cf0967f4dcb054c50c412eedad4d7871658,Acetaminophen --causes--> Asthma,causes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CAUSES,FALSE,TRUE,0.6675,Compound::DB00316||Side Effect::C0004096,claim_d7083e1511,1,RELEVANT,SUPPORT,NONE,false,ACTIONABLE
eswa_0342,pubhealth_train_934,pubhealth,SUPPORT,9adf11d5b9f12ffcc895f3056aad3b3581733551449ab32bdd7d2f057dc4a525,heart --expresses--> APP,expresses,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000948||Gene::351,claim_1e203b0cbe,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0343,pubhealth_train_936,pubhealth,SUPPORT,e6591f02fd5f9a8989865324a17eb588f8538ff5ab5f698063e5c121ffdd02db,Acetohydroxamic Acid --causes--> Depression,causes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CAUSES,FALSE,TRUE,0.6675,Compound::DB00551||Side Effect::C0011570,claim_a91509e6fe,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0344,medfact_bench_878,healthver,REFUTE,67a4082b89c308e8ae49853eb66271b2b0d91c9f1a96228206ce58ca3d1e510e,brain --expresses--> MAGEE1,expresses,1-hop,DIRECT_PREDICATE_MISMATCH,CAUSES,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000955||Gene::57692,claim_9e9a160b92,5,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0345,medfact_bench_1195,healthver,REFUTE,8ff706899478355926f07080c0152c05d44774db9f6c7ff3a172506aeed3a828,malaria --treats--> Hydroxychloroquine,treats,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,TREATS,FALSE,TRUE,0.6675,Compound::DB01611||PrimeKG::Disease::MONDO:5136,claim_bd66082091,9,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0346,medfact_bench_1074,healthver,SUPPORT,03506dc6e15832eaf975065b9a5f791f3b367a40931d6fb4862c89041c73c873,Ibuprofen --causes--> Swelling,causes,1-hop,DIRECT_PREDICATE_MISMATCH,TREATS;PRESENTS;ASSOCIATES,CAUSES,FALSE,TRUE,0.6675,Compound::DB01050||Side Effect::C0038999,claim_7444a298c2,5,PARTIAL,CONTEXT_ONLY,POLARITY,false,NON_ACTIONABLE
eswa_0347,medfact_bench_354,healthver,SUPPORT,c4619bf818ebbc0d98e3d4ffbace74c62734ed22729095c9ab0f4aa49cd4d1d3,Acetaminophen --adverse_event_context--> Fever,adverse_event_context,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CAUSES,FALSE,TRUE,0.6675,Compound::DB00316||PrimeKG::Symptom::HPO:1945,claim_8b8f258dad,6,PARTIAL,REFUTE,POLARITY,true,ACTIONABLE
eswa_0348,medfact_bench_789,healthver,SUPPORT,c5c739d210e7942b37c002585504024dbc8440578ca75381a0fa74ed9d4be6a4,Remdesivir --palliates--> Coronavinae infectious disease ; Coronavinae infectious disease --palliates--> Chloroquine,palliates;palliates,2-hop,TWO_HOP_CONTEXT,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.79,Compound::DB00608||PrimeKG::Disease::MONDO:5719,claim_d15ae24e2a,5,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
eswa_0349,medfact_bench_741,healthver,UNCERTAIN,5d28afb7481aeda1c4737135706479230296e583d594240d400b720020fb8b85,obesity --presents--> Obesity,presents,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,PRESENTS,FALSE,TRUE,0.6675,Disease::DOID:9970||Symptom::D009765,claim_afca56b014,3,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0350,medfact_bench_653,healthver,UNCERTAIN,d0248323c931671556ce7dc4c74b73065e5c75730196b74912ecf5d5c537093e,autoimmune disease --treats--> Prednisone ; Prednisone --treats--> systemic lupus erythematosus,treats;treats,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.8454,Compound::DB00635||PrimeKG::Disease::MONDO:7179,claim_99490d0b7c,7,PARTIAL,CONTEXT_ONLY,RELATION_MISMATCH,false,NON_ACTIONABLE
eswa_0351,medfact_bench_1865,medaesqa,REFUTE,aa96737e5a7c003c982b8d6ac3effff497a10e1a4cfde3a427f1c147e820814b,NR4A3 --interacts--> TRIM28 ; TRIM28 --interacts--> MAGEE1,interacts;interacts,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.55,Gene::10155||Gene::8013,claim_5faa20dafc,26,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0352,medfact_bench_1307,medaesqa,SUPPORT,fd85aab8d5241d8f5a18edf4488fda01e578ea2c6cc2f13782d6d4f22cdb9628,obesity --presents--> Body Weight,presents,1-hop,DIRECT_PREDICATE_MATCH,PRESENTS,PRESENTS,TRUE,TRUE,0.9175,Disease::DOID:9970||Symptom::D001835,claim_04196f1e2f,3,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0353,medfact_bench_1759,medaesqa,SUPPORT,aeca6697fdc0269af6adba1f59ca1760a65e5963f5a6611509e192a326954ff2,RUNX2 --interacts--> RB1,interacts,1-hop,DIRECT_PREDICATE_MISMATCH,CAUSES;ASSOCIATES,INTERACTS,FALSE,TRUE,0.6675,Gene::5925||Gene::860,claim_fd966df45e,21,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0354,medfact_bench_1992,medaesqa,SUPPORT,ec82eab3102c89dba8f358ed8bfe4f371b93b94ae4ae6a3949c8207dc2dd47bd,Roflumilast --treats--> chronic obstructive pulmonary disease,treats,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,TREATS,FALSE,TRUE,0.6675,Compound::DB01656||Disease::DOID:3083,claim_e682fbcd42,8,RELEVANT,SUPPORT,NONE,false,ACTIONABLE
eswa_0355,medfact_bench_1661,medaesqa,SUPPORT,5b9673ca19cea96d1cde42a2e917c2db4cc2e32a6abf2e4df0ffa813b72568d8,SOX9 --participates--> cell growth ; RUNX2 --interacts--> SOX9,participates;interacts,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.7212,Biological Process::GO:0016049||Gene::860,claim_cf99e5b962,30,PARTIAL,SUPPORT,INDIRECT_BRIDGE,false,ACTIONABLE
eswa_0356,medfact_bench_1557,medaesqa,UNCERTAIN,fc7dff91b0b79fb5dc331fcbdd8437bf36d2da9c3674191658d262db7fccabc9,cleidocranial dysplasia --associates--> RUNX2,associates,1-hop,DIRECT_PREDICATE_MATCH,ASSOCIATES,ASSOCIATES,TRUE,TRUE,0.9175,Gene::860||PrimeKG::Disease::MONDO:7340,claim_d38269e37d,2,RELEVANT,SUPPORT,NONE,false,ACTIONABLE
eswa_0357,medfact_bench_1770,medaesqa,UNCERTAIN,7a076ec2a48284ae5e7b9881ca6567408f2ea69e7e455bc8151119ed93fcc452,cleidocranial dysplasia --associates--> RUNX2,associates,1-hop,DIRECT_PREDICATE_MISMATCH,CAUSES,ASSOCIATES,FALSE,TRUE,0.6675,Gene::860||PrimeKG::Disease::MONDO:7340,claim_8b6c5641f4,3,RELEVANT,SUPPORT,NONE,false,ACTIONABLE
eswa_0358,medfact_bench_1798,medaesqa,UNCERTAIN,2387ff7fa0add6292c3ab93659b4e104dcef936a85bf338925ab20adb50d8dc1,RUNX2 --associates--> cleidocranial dysplasia,associates,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,ASSOCIATES,FALSE,TRUE,0.6675,Gene::860||PrimeKG::Disease::MONDO:7340,claim_dba620a318,6,RELEVANT,SUPPORT,NONE,false,ACTIONABLE
eswa_0359,medfact_bench_1722,medaesqa,UNCERTAIN,9c4cc19083d1e6b530163136083873c7e31fa50add814c41eae2ca843612c390,RUNX2 --interacts--> CDK1 ; CDK1 --interacts--> RB1,interacts;interacts,2-hop,TWO_HOP_CONTEXT,CAUSES,CONTEXT_ONLY,FALSE,TRUE,0.7025,Gene::5925||Gene::983,claim_cdb707bee7,3,PARTIAL,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0360,pubhealth_validation_696,pubhealth,REFUTE,5355a8b676313ca1c1c23b1c254f7abe338c2bdc5e95dc90919255028db914c7,lung cancer --localizes--> lung,localizes,1-hop,DIRECT_PREDICATE_MISMATCH,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0002048||Disease::DOID:1324,claim_45106bfd5d,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0361,pubhealth_test_974,pubhealth,REFUTE,6b13cea86bfaf2da47ac57a6e5ec2c74c5bc18ff4bf079205ed0895beff08c81,obesity --presents--> Obesity,presents,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,PRESENTS,FALSE,TRUE,0.6675,Disease::DOID:9970||Symptom::D009765,claim_3974bd6fa6,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0362,pubhealth_train_1840,pubhealth,REFUTE,f8c2a290a911a483e2e3d180094809ad1a80a51031e62afc28a498de41ef960e,cancer --contraindicates--> Tacrolimus ; Tacrolimus --causes--> Fasting,contraindicates;causes,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.77,Compound::DB00864||Side Effect::C0015663,claim_e63489886d,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
